Dates,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CDW,CERN,CHKP,CHTR,CMCSA,COST,CPRT,CSCO,CSGP,CSX,CTAS,CTSH,CTXS,DLTR,DXCM,EA,EBAY,EXC,EXPE,FAST,FB,FISV,GILD,GOOG,GOOGL,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KHC,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,SPLK,SWKS,TCOM,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,XEL,XLNX
2018/5/31,182.3896332,249.2799988,93.30651855,124.674324,129.1000061,331.9500122,116.1299973,49.20567703,13.72999954,170.7279205,1629.619995,162.8000031,192.5337219,69.88529968,232.892746,242.5599976,293.9599915,2108.919922,90.33999634,42.45000076,78.47348785,59.05358887,97.36000061,261.0400085,29.87504387,194.9502869,54.83000183,40.25800323,381.2200012,63.17972946,178.4561615,73.77112579,103.486618,82.58999634,87.98999786,130.9100037,36.98908234,39.20510101,118.6096344,25.21395683,191.7799988,72.59999847,62.76955795,1084.98999,1100,208.2100067,272.4400024,68.26999664,52.93538666,198.3955231,459.6700134,35.18000031,52.33947754,108.3732758,28.51000023,27.68000031,189.2032623,105.0500031,132.0130768,94.57994843,37.57194901,290.8299866,51.15999985,96.34593964,57.59000015,55.29372787,351.6000061,64.4037323,219.1328278,250.6706696,111.5521774,269.4100037,62.14321518,56.59864807,95.15937805,82.06999969,54.51263046,300.3200073,77.25806427,54.69100952,60.49000168,7.006089211,88.06999969,110.8099976,95.33575439,45.09000015,55.70000076,284.730011,112.0800018,106.5639267,69.58999634,246.9100037,105.3137436,130.4400024,154,59.2596817,130.9600067,77.02133179,146.6816864,42.96099854,66.27587891
2018/6/1,185.678833,251.3099976,94.47789764,127.2728806,133.5200043,333.0899963,119.0100021,50.62041855,14.39999962,174.4823914,1641.540039,165.8000031,197.928421,71.97466278,236.8378754,248.4600067,297.0899963,2128.939941,91.91999817,43.20999908,79.40477753,59.10306549,99.04000092,261.8699951,29.9516964,193.8587341,55.56999969,41.15346909,385.4400024,63.95176315,180.7180634,75.25926971,104.6819611,81.27999878,92.19999695,135.6900024,37.5970726,38.82622147,117.6198349,25.40342522,193.9900055,73.33000183,63.60771942,1119.5,1135,215.3600006,276.3299866,67.91000366,54.73826218,200.8361053,479.25,36.09000015,52.49427795,110.871315,29.40999985,28.42000008,193.4994507,122.1900024,134.9193726,98.14443207,37.8494072,296.6600037,51.5,98.24673462,58.74000168,56.65132904,359.9299927,65.71405792,223.125412,256.0679626,111.5521774,272.480011,62.99605179,57.27168274,95.15937805,83.25,54.97221375,306.8800049,79.05044556,54.92263412,61.61999893,6.976486206,89.45999908,113.9499969,97.61740112,45.09000015,56.86999893,291.8200073,114.5899963,109.3158646,69.25,245.1499939,106.3347626,132.5700073,152.0500031,59.70610809,126.2900009,79.19796753,147.2348328,42.22484207,68.47502899
2018/6/4,187.2307434,253.3399963,95.99492645,128.730423,135.5700073,343.2000122,119.7799988,50.6688652,14.85000038,176.2598267,1665.27002,168.0899963,199.6515808,71.73812866,238.7134399,260.8999939,298.9100037,2125.800049,92.06999969,43.41999817,79.7576828,59.12285614,98.65000153,267.980011,29.98044014,195.3240051,56.11000061,41.07806396,391.0400085,63.21881866,182.9212341,75.6019516,105.4266281,81.20999908,93.45999908,134.6600037,38.31292343,38.39997864,116.5026169,25.32764053,193.2799988,74.26000214,65.3864975,1139.290039,1153.040039,218.8099976,280.2600098,68.04000092,54.49851608,203.7096863,477.9299927,38.15999985,53.19541168,111.254158,29.30999947,28.39999962,195.3229065,124.9800034,135.2607269,98.49408722,38.05989075,307.6499939,51.79000092,99.10453033,59.09999847,57.34898758,361.8099976,67.18462372,227.8570404,263.2543945,108.3230362,277.7200012,63.32770538,57.37173462,95.03598785,84.56999969,55.06600571,312.0899963,81.43048096,55.07704163,61.50999832,7.006089211,89.68000031,115.8000031,97.01798248,46.40999985,57.11999893,296.7399902,113.6800003,110.2109604,69.98000336,256.6000061,107.0782242,134.8699951,149.6499939,60.12402725,128.1499939,78.25720215,148.2149963,41.65857315,68.43608856
2018/6/5,188.6752472,252.6999969,96.6286087,128.5578156,136.8000031,346.0799866,119.2799988,51.26964569,14.85000038,172.7334747,1696.349976,170.0200043,204.9385529,71.71841431,239.5357666,259.980011,298.6400146,2140.98999,92.12999725,43.68999863,82.55154419,59.75613785,98.37000275,265.9500122,29.77923012,194.5569305,57.29000092,41.16289139,396.4100037,63.21881866,185.8783722,75.41591644,106.5729828,82.94999695,94.43000031,136.9600067,39.26412201,38.29577637,117.7766342,25.70184517,192.9400024,74.68000031,65.24680328,1139.660034,1151.02002,217.4499969,279.1000061,68.41000366,54.21081924,204.9201202,492.3699951,38.86999893,52.74011993,113.0630951,28.19000053,27.26000023,193.7391663,124.0500031,134.8023682,99.20310211,37.5623703,307.019989,51.36000061,99.61141205,59.40999985,57.84864807,365.7999878,68.67404938,228.7592316,263.4731445,113.8615036,275.8200073,63.5835495,58.58138275,95.12141418,85.05000305,55.31924438,311.8500061,82.16506195,53.73558807,63.04999924,6.966618538,90.30000305,116.5299988,96.20587158,46.59000015,57.15999985,291.1300049,113.2600021,112.0392456,69.31999969,253.9299927,108.0694962,135.8300018,145.7200012,59.73459625,128.7100067,79.22561646,148.6128693,40.88467789,68.52366638
2018/6/6,189.3291779,253.9499969,98.03042603,130.504364,137.9299927,346.3699951,120.6100006,50.90142441,15.67000008,174.4633942,1695.75,171.5399933,209.1387329,73.70922852,243.4716492,263.9400024,303.75,2153.780029,92.23999786,44.11999893,83.37500763,60.66648483,98.83000183,275.0899963,30.91942215,194.3799133,57.15000153,41.71902084,401.2999878,63.84426498,186.9554596,76.50266266,107.0139084,81.58999634,94.19000244,136.9400024,39.17586517,37.6137886,119.9620361,24.67396164,191.3399963,76.05999756,67.02558899,1136.880005,1146.949951,219.5099945,285.25,68.55000305,54.69031143,206.1699371,493.3800049,40.40000153,52.74011993,112.3931198,28.98999977,28.09000015,191.5986481,124.1900024,138.0695343,100.3394547,37.78243256,315,53.20000076,99.90383911,59.41999817,57.87693405,367.4500122,70.61597443,228.3561096,263.5525818,112.0610046,279.1300049,64.50273132,59.56364822,95.70993805,85.20999908,56.12587357,315.1300049,82.76252747,55.17354965,65.36000061,7.055428028,91.43000031,117.8099976,96.97930908,48.02000046,57.59999847,319.5,112.5899963,112.4677429,70.36000061,255.8500061,108.4660187,137.1100006,145.9700012,59.98155212,128.3099976,78.13729858,150.3305359,39.96920395,68.75720978
2018/6/7,188.8216705,247.5099945,98.35840607,129.7044067,134.1399994,339.3200073,118.6100006,49.66110992,14.89000034,174.2257538,1689.300049,170.8699951,203.2153778,72.88136292,244.543396,264.8900146,305.3699951,2131.97998,91.01000214,44.08000183,83.00247955,59.61760712,98.01999664,278.1900024,30.66072464,199.2084351,57.06999969,41.14404678,399.3099976,64.25470734,185.134201,75.11241913,106.0634995,81.95999908,89.48999786,136.9100037,39.66618347,38.02109146,117.9334412,25.07658768,188.1799927,75.06999969,66.96041107,1123.859985,1134.420044,218.0399933,280.7099915,69.01999664,53.58749008,202.9814301,485.3399963,39.5,52.51248169,110.9574661,29.31999969,28.5,181.2513123,122.6999969,135.9922028,99.28079987,37.61977768,288.8500061,52.83000183,98.33446503,59.63000107,57.64123917,361.3999939,69.75812531,229.9877014,261.3161621,117.4918518,282.7600098,64.08577728,59.0997963,96.02317047,83.26999664,56.87621307,308.7200012,83.34037781,55.14460373,65.58999634,7.085031033,90.12000275,114.6500015,99.08691406,48.06999969,57.81999969,316.0899963,113.4199982,111.6393127,69.54000092,256.9200134,108.1587143,136.5399933,145.75,60.40897751,123.3700027,76.18202209,151.2815857,40.31840515,68.78640747
2018/6/8,187.1038513,251.2100067,97.49019623,130.4465027,135.1300049,346.6700134,118.3300018,49.56420898,15.25,175.1762695,1683.98999,172.2299957,203.1076813,73.21646118,238.3438721,263.5899963,303.2900085,2136.540039,90.63999939,44.06999969,83.04170227,60.05298615,99.09999847,277.2600098,30.73737907,200.3786774,57.63000107,40.98379898,401.8500061,65.54468536,187.4940186,75.49423981,105.759758,82.62999725,93,137.8699951,39.50928116,37.88848114,118.472435,25.01974678,189.1000061,75.47000122,66.96971893,1120.869995,1132.709961,219.7200012,282.0299988,70.01000214,52.79154205,202.9814301,484.6000061,39.91999817,53.24093628,109.301651,29.37000084,28.35000038,180.4834137,122.0199966,134.9584045,99.2128067,38.05989075,288.7999878,55.47999954,99.06552887,61.38999939,57.27355576,360.5700073,70.0880661,233.7787933,260.6998901,117.5896835,283.1300049,64.59748077,59.35445786,97.28562927,84.33999634,56.51979828,308.1000061,84.0749588,54.62345886,65.01000214,7.144237041,90.51000214,116.75,96.49591827,48.88999939,57.79999924,317.6600037,113.4199982,110.2109604,69.98999786,253.0599976,108.1091537,137.8699951,150.5500031,60.2190094,123.9000015,76.2004776,153.4553528,40.31840515,67.66738129
2018/6/11,186.6451111,251,97.80854797,129.2225037,135.9700012,348.4400024,116.6999969,48.34327316,15.72999954,175.470932,1689.119995,172.9900055,205.4672394,73.91619873,240.9862976,269.7799988,306.6799927,2124.290039,89.79000092,44.25,82.94367218,60.07278061,99.33000183,283.0599976,30.66072464,201.1064301,57.56999969,41.18174362,405.25,65.74990845,186.5540161,75.35719299,104.9465256,83.94999695,95.01000214,139.1600037,39.70541,37.82217789,121.1478424,25.02922058,191.5399933,75.12999725,66.8952179,1129.98999,1140.900024,221.0700073,284.1300049,69.36000061,52.28327942,203.0798492,490.7099915,39.63999939,54.52483749,107.645874,29.72999954,28.76000023,176.3368225,122.3700027,135.6996002,99.45561981,38.49043655,297.730011,56.06999969,98.50017548,61.38999939,57.28297806,361.4500122,71.25700378,243.0116577,259.0498657,115.750061,284.7799988,64.56905365,59.66369247,97.96907806,83.88999939,56.21028519,311.9500122,84.02095032,54.50764847,66.73999786,7.124501705,90.58999634,117.0699997,96.35089111,49.47000122,57.99000168,332.1000061,113.3199997,109.7729416,72.15000153,251.8399963,107.9902039,137.8999939,148.6300049,60.84589767,123.2399979,76.5509491,152.8536682,39.76157379,67.84252167
2018/6/12,187.6699371,252.5899963,98.41629028,134.2534027,137.3600006,354.25,117.5800018,49.28320313,15.85000038,175.9081421,1698.75,175.9600067,204.9581146,74.84261322,241.5406494,267.4200134,306.1900024,2132,90,44.50999832,82.74761963,60.02330399,100.8799973,290.980011,31.02481842,201.4801025,57.61000061,41.41739655,410.9500122,65.23196411,188.2969666,76.61034393,104.4566193,86.58999634,98.77999878,139.7799988,39.66618347,38.35261917,121.9024353,25.33237839,192.3999939,75.84999847,66.75550842,1139.319946,1148.189941,222.3399963,292.0700073,70.58000183,52.57097626,204.1918945,494.9200134,41.47000122,54.74337769,108.7178268,30.13999939,29.06999969,179.4275513,124.9599991,136.4017944,99.7372818,38.6817894,301.1400146,56.18000031,98.75361633,60.54999924,57.37726212,363.8299866,71.80374146,247.0811005,260.9980469,112.7753372,284.7799988,65.81040955,59.29988861,99.17459106,85.01999664,56.07897568,309.5299988,84.1682663,54.50764847,69.20999908,7.173840523,90.79000092,118.4000015,97.53038025,50.31000137,58.09000015,342.769989,114.6999969,109.8967361,72.38999939,248.2899933,108.4759293,139.9100037,150.9900055,60.50395966,126.5899963,75.73932648,152.6207886,40.18627548,68.1149826
2018/6/13,186.1278229,256.1300049,97.4805603,135.255722,137.1600037,363.4899902,118.1999969,49.3994751,16.31999969,174.5869293,1704.859985,175.7899933,209.2758026,75.5620575,243.5270844,270,306.9100037,2106.360107,88.97000122,44.58000183,82.13002014,59.62750244,100.0699997,285.019989,30.96732903,200.7228851,57.70000076,41.48337555,406.3500061,64.62606812,188.2969666,76.38517761,103.7021713,87.98000336,98.81999969,143.2799988,38.56788254,38.38103104,119.893425,25.11448479,192.4100037,75.84999847,66.39230347,1134.790039,1144.22998,222.5800018,287.2399902,70.54000092,52.77236176,204.4871216,490.4700012,41.25,54.72516251,108.1148453,29.18000031,28.37999916,177.1814728,125.1299973,134.9291534,99.14482117,38.40432739,291,56.09999847,98.30522156,60.04999924,57.08499908,379.9299927,71.74718475,244.9408112,260.8191833,109.0569382,281.6499939,65.85778046,58.21757889,99.92447662,85.26999664,55.5443573,308.2799988,83.16660309,54.24707794,68.05000305,7.213311195,90.47000122,117.6699982,97.10499573,50.27999878,58.68000031,344.7799988,118.4599991,108.5540848,72.5,247.5200043,108.743576,139.3399963,151.9400024,60.70342255,126.4400024,76.42183685,152.3587646,40.11076736,67.90090942
2018/6/14,186.2254333,258.1000061,98.10759735,134.7545776,138.4100037,366.269989,120.1600037,48.14947128,16.25,176.5924988,1723.859985,176.9199982,211.3710175,76.58703613,248.0358124,270.6400146,305.6799927,2123.060059,89.98000336,44.93999863,82.18882751,60.43889618,99.94000244,295.6099854,32.40455246,201.7161255,58.08000183,42.12433624,409.7000122,64.39151764,187.5723572,76.90407562,104.6623764,88.33999634,98.52999878,144.3899994,38.24427795,38.9019928,121.1086426,25.00553703,196.8099976,76.43000031,66.79599762,1152.119995,1160.109985,226.0800018,290.1600037,73.63999939,53.26144028,205.7566223,495.519989,43.75,55.2441864,108.2775574,29.45000076,28.76000023,173.8987579,125.8799973,135.3192444,99.62072754,38.6530838,305,56.04999924,98.86083984,59.18000031,57.91464233,392.8699951,73.05751038,244.7776184,265.3020325,110.5834427,281.8900146,65.70616913,57.99019241,99.7915802,85.61000061,55.76945496,315.6700134,82.98003387,55.02879333,65.48999786,7.282386303,90.87000275,119.5,98.584198,51.13999939,59.52999878,357.7200012,121.8399963,109.2396851,73.01999664,246.6000061,109.0112228,141.2200012,154.9900055,61.61525726,128.1999969,76.13592529,151.4271393,40.82498932,68.53340149
2018/6/15,184.312439,251.8200073,97.91465759,134.5136261,137.9900055,362.6600037,121.5199966,47.78125,16.34000015,175.8511047,1715.969971,177.7799988,210.3234253,76.29137421,249.6711426,272.9700012,305.0299988,2141.449951,97.59999847,45.02000046,83.78673553,61.22060776,99.97000122,297.2000122,32.46204376,203.8796234,58.22000122,41.70959473,413.9700012,65.13424683,186.5442047,79.00901794,104.7799606,88.01999664,99.72000122,146.6499939,38.13640976,39.29982758,121.6378555,24.95816612,195.8500061,76.48999786,65.93228149,1152.26001,1159.27002,227.8999939,288.75,73.95999908,52.84907913,205.6385345,490.4899902,43.59000015,56.10012436,108,29.52000046,28.70999908,171.2495117,128.3699951,135.3972778,99.04769897,39.0549202,303.8200073,56.43000031,97.60338593,58.22999954,58.03720093,391.980011,73.24603271,244.6240845,263.6619568,110.730217,282.9299927,66.12310791,58.20848846,102.1456451,85.30999756,56.14463043,315.2999878,83.60851288,55.11565399,65.11000061,7.479740143,90.56999969,115.8600006,99.28994751,51.72000122,60.00999832,358.1700134,121.5100021,110.3537979,73.88999939,247.8800049,108.9418335,142.2700043,155.0200043,62.49859238,128.0899963,74.33743286,150.3014221,41.26305389,68.32906342
2018/6/18,184.214798,255.6900024,97.51914215,133.9546509,141.2599945,370.1000061,118.6699982,46.82194138,17.11000061,174.8435822,1723.790039,177.9199982,206.6812897,76.74472809,244.3770905,268.8900146,289.1199951,2145.219971,95.58000183,45.18000031,83.36519623,60.72584915,100.4599991,295.25,31.21645546,202.7880554,58.81999969,41.67189407,416.8699951,64.60652161,187.0533905,78.33348846,105.3090515,88.40000153,100.8899994,144.8600006,38.10699081,39.51768112,122.7550354,24.80659294,198.3099976,76.22000122,64.83388519,1173.459961,1183.579956,226.25,288.8500061,72.01999664,51.03661728,205.8353424,490.6700134,43.75999832,55.42630005,107.2438812,29.22999954,28.22999954,167.2084961,129.6900024,135.2412415,98.71746826,38.44259262,294.5799866,56.09000015,98.31497192,58.45000076,57.62238312,390.3999939,73.70795441,242.2054901,263.4929504,109.0569382,282.1099854,65.81040955,57.82649231,100.0288849,85.84999847,55.5255928,315.6099854,83.42192841,55.22180939,65.75,7.538947105,90.48000336,117.2300034,97.74307251,51.22000122,60.36000061,370.8299866,120.6900024,108.9254684,74.48999786,247.2599945,108.6444473,145.1900024,151.6900024,60.93138504,131.1300049,74.0330658,150.3984833,41.5201683,67.87171936
2018/6/19,181.2379456,251.7400055,96.52552032,133.5787811,141.0399933,365.2399902,121.9100037,47.04481506,16.69000053,176.972702,1734.780029,176.7599945,201.8642578,76.12381744,242.7029419,262.1099854,292.0400085,2139.26001,95.62000275,44.91999817,83.05150604,60.72584915,99.58999634,292.9899902,31.4368248,204.0861206,59.43000031,41.30428314,414.5700073,63.3556366,186.5833893,77.54044342,106.1712799,87.26999664,100.8099976,143.0899963,38.42078781,39.41348267,122.1768417,24.68817139,197.4900055,76.16000366,66.59884644,1168.060059,1178.689941,225.3800049,285.7399902,72.98000336,50.7585144,207.2622986,488.6000061,41.88999939,56.58272552,105.8369293,29,27.90999985,166.3925934,128.1000061,133.2029419,97.51312256,38.59568024,295.2600098,55.88000107,98.31497192,59.25,56.89644241,404.980011,73.42516327,239.1630554,258.6026306,106.6497574,282.0100098,65.81040955,57.07160187,100.5794296,84.51999664,55.05662918,327.0700073,83.42192841,55.42446899,65.77999878,7.371194363,89.19999695,116.7399979,96.13819885,49.90000153,60.54000092,352.5499878,117.8300018,108.2303314,73,246.2599945,108.257843,143.4700012,154.5,61.36830139,129.5599976,74.25441742,149.4086304,42.08203125,66.65537262
2018/6/20,182.0285339,251.2400055,97.43231201,132.7980957,140.9400024,364.7000122,124.5199966,47.07389069,16.52000046,177.2768555,1750.079956,182.7299957,201.1985016,75.729599,242.9540405,264.0599976,296.8599854,2145.77002,98.33999634,45.20000076,82.62997437,60.41910934,99.51000214,290.3399963,31.99255371,204.5286407,60.20000076,41.22887802,417.25,63.39472198,186.3190002,77.168396,106.46521,86.55999756,100.6500015,143.5399933,38.49923706,39.5934639,122.4022369,24.99132729,202,76.20999908,67.0870285,1169.839966,1184.069946,224.9799957,287.6499939,73.43000031,51.26676941,210.1260529,487.4500122,41.68000031,57.40224075,105.0616837,29.56999969,28.47999954,167.5348358,128.2700043,132.6275024,98.31925964,38.99751282,296.480011,55.54000092,99.29948425,58.95000076,57.18870926,416.7600098,73.67967987,244.6432648,260.7297363,110.4953613,284.1799927,66.25576782,56.85331726,100.4370422,85.94999695,55.14104462,336.9299927,85.05207062,50.3964119,66.76000214,7.410665989,90.30999756,115.8700027,96.70861053,49.66999817,60.34000015,362.2200012,118.0100021,108.7826309,74.06999969,251.2799988,107.6928177,142.3000031,157.6300049,64.58821106,128.1799927,73.98695374,148.9137115,41.78681183,66.79160309
2018/6/21,181.0134583,248.8300018,95.65731812,133.2028809,137.7400055,359.6000061,125.8099976,47.47117233,15.64999962,176.782608,1730.219971,181.8999939,199.9648743,74.95101929,241.4938507,260.5,297.3399963,2122.48999,98.43000031,44.90000153,82.40450287,59.30096817,98.33000183,291.8599854,31.41765976,206.4758301,59.56999969,40.68217468,415.0899963,62.59337234,185.5160828,76.05231476,104.9661102,86.22000122,99.73999786,143.1499939,37.27345657,39.24298859,121.1576385,24.100811,201.5,75.77999878,67.14334106,1157.660034,1169.439941,221.9100037,286.0499878,72.48999786,50.04887009,206.4651794,487.0799866,40.81999969,56.97427368,105.5785217,29.34000015,28.31999969,168.9842529,127.7099991,130.4233704,95.86199951,38.97838211,287.3699951,55.97000122,98.58790588,59.43999863,56.50990677,415.4400024,73.29317474,243.961853,255.5610504,110.4170761,287.0700073,66.05677032,55.94380569,101.7944412,85.97000122,55.10352707,329.0400085,85.06188965,48.85228348,66.61000061,7.065295696,89.23000336,113.1699982,95.57745361,49,60,347.5100098,116.5,106.7543716,74.41999817,250.3500061,106.6321487,140.3200073,156.5700073,64.38874817,125.7600021,74.60490417,147.8947601,41.75823975,65.85746002
2018/6/22,180.4863892,243.6300049,95.58979034,134.0510101,136.5099945,353.269989,127.5699997,46.47310257,15.80000019,175.9841919,1715.670044,179.3200073,202.050293,74.8820343,241.5496368,259,296.0400085,2102.850098,99.02999878,43.86999893,82.12021637,59.18222809,97.48000336,299.2999878,32.39497375,207.5969086,59.90999985,40.71987915,412.0899963,63.30676651,184.7033539,77.05091858,103.3788452,86.98999786,99.55999756,141.2599945,37.35191345,39.30929565,122.3336411,23.96344185,201.7400055,75.56999969,66.72090149,1155.47998,1169.290039,222.8999939,282.6499939,74.02999878,50.34615707,202.7058868,483.2099915,40.81999969,57.55703735,101.989357,30.12999916,28.97999954,167.6884155,124.1800003,129.3310852,94.13318634,39.51416397,290.8599854,56.86000061,97.87632751,57.09999847,56.93416214,411.0899963,72.54846191,248.962204,249.4381561,112.5991898,286.1600037,66.54004669,56.4895134,102.8670502,85.12000275,54.86904526,331.9700012,84.43339539,49.450634,66.84999847,7.045559406,88.12000275,105.2300034,95.27775574,48.77999878,60.79000092,333.6300049,116.9599991,107.011467,72.94000244,249.7599945,106.9493561,138.6799927,159.1900024,64.21778107,124.0100021,73.48891449,149.6027222,41.75823975,64.9330368
2018/6/25,177.8023376,239.6799927,94.68299866,131.68013,129.75,346.2999878,124.8300018,45.26186371,15.10999966,176.1837769,1663.150024,177.1499939,192.5337219,73.62052155,234.7694092,250.4100037,292.1900024,2050.52002,94.87999725,43.34000015,80.7477951,58.56873703,96.55000305,295.5299988,31.73384666,208.2361145,58.29999924,39.86212158,399.4899902,62.62268829,181.7168427,76.32642365,102.3500519,86.55000305,95.44000244,140.5200043,36.39089966,39.64081573,120.4324265,23.61291885,196.3500061,74.37999725,66.78659821,1124.810059,1139.280029,217.4900055,274.4599915,71.73000336,48.62958908,198.5332947,473.480011,39.18000031,57.65719223,99.67314911,29.68000031,28.45000076,164.1465149,124.8600006,125.9078598,90.55899048,39.65768433,288.269989,56.63000107,95.90730286,53.15999985,55.19945526,384.480011,72.52961731,238.3376617,237.6794281,107.7750702,280.3200073,66.0283432,56.51680374,103.4555664,82.19000244,53.50904465,327.1099854,83.72635651,48.89089584,66.51000214,6.966618538,86.51999664,101.2300034,94.14659882,47.47000122,59.72999954,333.0100098,116.7300034,104.9260941,71.33000183,241.6100006,105.6904221,135.7200012,154.7599945,63.86634064,120.7200012,72.05934143,149.020462,42.99622726,63.71670532
2018/6/26,180.0081635,242.25,95.22322083,130.1959381,130.1699982,352.4200134,122.4300003,45.22309875,15.5,175.4519043,1691.089966,177.2700043,193.8261108,74.18228912,233.9509277,250.7700043,291.9200134,2040.380005,93.79000092,43.52999878,80.76739502,59.03379822,97.31999969,299.2999878,31.40807724,206.603653,56.27999878,40.10719299,407.5899963,62.72041321,182.7058105,76.80615997,102.5656052,85.15000153,95.30000305,140.3699951,36.35167694,39.81132126,119.5896301,23.40923882,199,74.18000031,65.95107269,1118.459961,1132.619995,217.3399963,275.5100098,66.73000336,47.63225555,198.8973999,482.7799988,39.47000122,57.55703735,100.1038589,29,27.85000038,166.949295,126.7900009,126.2296906,90.46187592,39.39936066,298.3500061,56.24000168,96.57988739,54.59000015,56.0290947,399.3900146,73.46286011,239.9212341,240.532135,107.4227905,281.0400085,65.3839798,56.53498459,102.5633011,82.31999969,52.94628143,327.230011,83.88347626,48.62067032,65.66999817,6.828470707,86.41000366,101.75,94.55265045,47.31999969,59.70000076,342,115.9100037,106.1830368,71.01999664,238.75,105.3335648,136.5800018,151.5,63.22995758,121.8199997,72.40983582,147.9238434,43.16764832,64.20323944
2018/6/27,179.7446289,237.6799927,93.09127045,128.2491302,127.6200027,342.7799988,121.8399963,43.84712982,14.97000027,174.4443817,1660.51001,171.6900024,189.8413086,72.35902405,229.830719,243,287.9299927,2001.5,91.72000122,42.86000061,79.27732849,58.24220276,97.09999847,296.0400085,30.93858719,206.5446472,55.16999817,39.89982986,411.6900024,62.32950592,180.5124359,75.7585907,100.5276184,83.52999878,92.33999634,137.75,35.59659958,39.97234344,117.9334412,23.07292366,195.8399963,73.26000214,64.43958282,1103.97998,1116.939941,212.7400055,270.5799866,65.45999908,46.75958633,195.0692596,476.3900146,38.38999939,57.08353424,96.32329559,28.31999969,27.26000023,162.9850922,123.8799973,123.8012695,87.70354462,39.21757507,285.3500061,55.93000031,95.07875061,52.25999832,54.67150116,390.3900146,71.96400452,234.0475159,234.2998962,107.0118027,272.8399963,63.38455582,56.17118073,102.7721252,80.66999817,51.74572754,336.6099854,83.34337616,48.09952927,64.80999756,6.562041759,84.56999969,96.44000244,92.82209778,46.54000092,59.34000015,344.5,113.9599991,103.5834503,69.56999969,236.0500031,105.1353073,135.3999939,147.5,62.93551636,117.7200012,71.2938385,145.8859406,43.51046753,62.75335693
2018/6/28,181.0525055,239.8099976,92.56070709,129.3863831,130.2400055,343.7999878,121.6600037,43.88588333,15.31000042,174.2637787,1701.449951,172.9299927,189.5279999,74.91160583,227.7752228,242.2100067,288.75,2019.48999,91.15000153,43.09999847,80.11058807,59.13274384,98.62999725,295.0499878,31.26435852,205.246582,56.00999832,40.4747963,415.3399963,62.14382172,181.6972504,77.36422729,102.0757065,85.01000214,94.26999664,140.6300049,35.43969727,40.04811478,118.0902328,23.09187126,196.2299957,73.93000031,66.02617645,1114.219971,1126.780029,217.4700012,275.5400085,65.76000214,47.22948456,200.7770538,483.7099915,38.93000031,57.04711151,97.44309998,27.92000008,26.90999985,164.012146,124.9400024,122.1628189,87.83951569,39.34262848,296.7999878,56.77999878,96.14123535,53.13999939,54.92604828,395.4200134,72.87839508,236.7060394,239.4089508,107.8826904,276.2600098,64.39848328,56.42584991,103.1613159,82.48000336,52.43041992,341.8200073,83.56922913,46.84492874,64.95999908,6.729793549,84.98999786,98.19000244,93.35382843,48.00999832,59.86000061,349.9299927,118.0599976,103.888176,69.44000244,239.6699982,105.5119934,137.6499939,147.5899963,56.70465469,119.9100037,71.41451263,147.4546051,43.48189926,63.37612534
2018/6/29,180.6718445,243.8099976,92.5317688,129.2803497,131.0899963,342.1400146,124.1500015,44.75798798,14.98999977,175.4519043,1699.800049,174.1799927,193.8261108,75.21711731,225.6732635,243,290.2399902,2027.089966,94.19999695,43.31000137,79.19890594,59.16243744,97.68000031,293.2099915,31.4368248,205.5120697,56.56000137,40.55963516,412.6300049,62.32950592,181.217453,77.3348465,102.7223663,85,94.98000336,141.0200043,35.55737305,40.35122681,117.786438,22.79819107,194.3200073,74.08999634,66.50495911,1115.650024,1129.189941,217.9400024,279.2900085,67,47.67062378,201.062439,478.480011,38.95000076,57.20190811,98.13220978,27.54000092,26.61000061,165.9126587,124.8499985,123.4696655,88.3348465,39.43881607,298.9299927,57.29999924,96.12174988,52.43999863,55.30315781,391.4299927,74.0284729,242.5029907,235.4727936,106.9237366,273.5700073,64.76805115,56.35308456,103.3416672,83.26999664,52.63676071,344.9899902,83.2255249,47.14410019,66.38999939,6.680454254,85.56999969,99.11000061,93.44083405,47.63000107,59.75,342.9500122,118.3600006,104.983223,69.73000336,233.4600067,106.7015305,137.4199982,169.9600067,57.00859833,121.1200027,71.86010742,147.7079468,43.50094986,63.50261688
